SID,NUM_TRANSACCION,PERIODO,TIPO_CARGO,MONTO,SALDO,FECHA_ACT
8810,TXN-2021-045194,2020CA,Colegiatura,4052.38,0.0,2021-02-22
8810,TXN-2022-045195,2020CA,Colegiatura,6157.68,0.0,2022-08-27
8810,TXN-2023-045196,2020CA,Colegiatura,5053.48,0.0,2023-07-29
8810,TXN-2024-045197,2020CA,Colegiatura,4402.62,0.0,2024-08-07
8810,TXN-2025-045198,2020CA,Colegiatura,5309.41,0.0,2025-03-23
8811,TXN-2020-045199,2021CA,Inscripción,2800.18,534.64,2020-03-22
8811,TXN-2021-045200,2021CB,Colegiatura,5949.21,0.0,2021-11-19
8811,TXN-2022-045201,2021CC,Colegiatura,5342.48,3351.39,2022-03-24
8811,TXN-2023-045202,2022CA,Colegiatura,5736.53,2598.94,2023-09-14
8811,TXN-2024-045203,2022CB,Colegiatura,4117.26,0.0,2024-12-01
8811,TXN-2025-045204,2022CC,Colegiatura,5045.88,0.0,2025-10-02
8812,TXN-2020-045205,2025CA,Inscripción,2904.66,514.24,2020-01-10
8813,TXN-2020-045206,2024CA,Inscripción,3682.15,0.0,2020-08-23
8813,TXN-2021-045207,2024CB,Colegiatura,3827.67,0.0,2021-07-04
8813,TXN-2022-045208,2024CC,Colegiatura,5064.07,0.0,2022-05-31
8814,TXN-2020-045209,2023CA,Inscripción,3986.42,0.0,2020-10-30
8814,TXN-2021-045210,2023CB,Colegiatura,5146.23,0.0,2021-04-11
8814,TXN-2022-045211,2023CC,Colegiatura,6139.75,1318.53,2022-06-28
8814,TXN-2023-045212,2024CA,Colegiatura,4436.32,0.0,2023-11-02
8814,TXN-2024-045213,2024CB,Reinscripción,2071.68,0.0,2024-12-26
8814,TXN-2025-045214,2024CC,Reinscripción,2750.84,0.0,2025-01-08
8815,TXN-2020-045215,2023CA,Inscripción,2802.68,1951.83,2020-08-19
8815,TXN-2021-045216,2023CB,Colegiatura,4288.44,0.0,2021-03-04
8815,TXN-2022-045217,2023CC,Colegiatura,5996.15,0.0,2022-10-13
8815,TXN-2023-045218,2024CA,Colegiatura,5170.39,1762.0,2023-11-25
8815,TXN-2024-045219,2024CB,Colegiatura,5400.9,0.0,2024-04-29
8815,TXN-2025-045220,2024CC,Colegiatura,4479.09,0.0,2025-09-18
8816,TXN-2020-045221,2022CA,Inscripción,4679.32,0.0,2020-09-16
8816,TXN-2021-045222,2022CB,Colegiatura,4237.03,0.0,2021-11-23
8816,TXN-2022-045223,2022CC,Reinscripción,2868.14,0.0,2022-12-07
8816,TXN-2023-045224,2023CA,Colegiatura,5829.67,0.0,2023-10-16
8816,TXN-2024-045225,2023CB,Colegiatura,5960.89,0.0,2024-11-12
8816,TXN-2025-045226,2023CC,Colegiatura,5183.0,0.0,2025-07-23
8817,TXN-2020-045227,2021CA,Inscripción,4337.85,0.0,2020-05-24
8817,TXN-2021-045228,2021CB,Colegiatura,5575.42,0.0,2021-05-25
8817,TXN-2022-045229,2021CC,Reinscripción,3486.12,0.0,2022-02-03
8817,TXN-2023-045230,2022CA,Colegiatura,4387.6,0.0,2023-08-16
8817,TXN-2024-045231,2022CB,Colegiatura,5286.34,0.0,2024-05-15
8817,TXN-2025-045232,2022CC,Colegiatura,5223.13,686.15,2025-08-25
8818,TXN-2020-045233,2023CA,Inscripción,5079.92,1575.78,2020-04-25
8818,TXN-2021-045234,2023CB,Colegiatura,5102.37,0.0,2021-10-12
8818,TXN-2022-045235,2023CC,Colegiatura,4553.65,0.0,2022-12-26
8818,TXN-2023-045236,2024CA,Reinscripción,2942.31,0.0,2023-01-19
8818,TXN-2024-045237,2024CB,Reinscripción,2829.48,2817.94,2024-03-10
8818,TXN-2025-045238,2024CC,Reinscripción,3242.95,0.0,2025-02-04
8819,TXN-2020-045239,2022CA,Inscripción,2887.0,0.0,2020-06-11
8819,TXN-2021-045240,2022CB,Colegiatura,4958.03,0.0,2021-05-03
8819,TXN-2022-045241,2022CC,Colegiatura,4994.08,3838.4,2022-08-19
8819,TXN-2023-045242,2023CA,Colegiatura,4659.5,0.0,2023-02-28
8819,TXN-2024-045243,2023CB,Colegiatura,6112.56,4599.79,2024-07-09
8819,TXN-2025-045244,2023CC,Colegiatura,3905.23,0.0,2025-05-06
8820,TXN-2020-045245,2023CA,Inscripción,2634.19,0.0,2020-11-24
8820,TXN-2021-045246,2023CB,Colegiatura,5355.85,0.0,2021-06-03
8820,TXN-2022-045247,2023CC,Colegiatura,5559.8,3290.42,2022-05-10
8820,TXN-2023-045248,2024CA,Reinscripción,0,0.0,2023-04-14
8820,TXN-2024-045249,2024CB,Colegiatura,4983.27,0.0,2024-10-22
8820,TXN-2025-045250,2024CC,Colegiatura,3972.71,0.0,2025-07-28
8821,TXN-2020-045251,2023CA,Inscripción,2686.88,0.0,2020-03-03
8821,TXN-2021-045252,2023CB,Colegiatura,5886.63,5287.02,2021-10-03
8821,TXN-2022-045253,2023CC,Reinscripción,3279.82,0.0,2022-10-13
8821,TXN-2023-045254,2024CA,Colegiatura,4194.93,0.0,2023-12-27
8821,TXN-2024-045255,2024CB,Colegiatura,5462.75,0.0,2024-02-26
8821,TXN-2025-045256,2024CC,Colegiatura,5325.03,0.0,2025-05-09
8822,TXN-2020-045257,2024CA,Inscripción,5003.04,0.0,2020-07-30
8822,TXN-2021-045258,2024CB,Colegiatura,4222.48,0.0,2021-02-06
8822,TXN-2022-045259,2024CC,Colegiatura,4679.26,0.0,2022-08-22
8823,TXN-2020-045260,2024CA,Inscripción,3846.77,2106.93,2020-10-17
8823,TXN-2021-045261,2024CB,Colegiatura,4646.91,0.0,2021-02-16
8823,TXN-2022-045262,2024CC,Colegiatura,4250.7,0.0,2022-04-03
8823,TXN-2023-045263,2025CA,Colegiatura,5023.59,0.0,2023-04-18
8824,TXN-2020-045264,2021CA,Inscripción,3681.34,0.0,2020-01-23
8824,TXN-2021-045265,2021CB,Colegiatura,5941.87,0.0,2021-11-28
8824,TXN-2022-045266,2021CC,Colegiatura,5094.71,0.0,2022-06-02
8824,TXN-2023-045267,2022CA,Reinscripción,3034.48,2938.39,2023-06-24
8824,TXN-2024-045268,2022CB,Colegiatura,6055.9,0.0,2024-10-26
8824,TXN-2025-045269,2022CC,Reinscripción,1663.51,0.0,2025-06-23
8825,TXN-2020-045270,2023CA,Inscripción,2876.02,1770.94,2020-06-01
8825,TXN-2021-045271,2023CB,Reinscripción,2559.53,0.0,2021-10-20
8825,TXN-2022-045272,2023CC,Reinscripción,1942.94,1054.51,2022-07-29
8825,TXN-2023-045273,2024CA,Colegiatura,5965.71,0.0,2023-06-29
8825,TXN-2024-045274,2024CB,Colegiatura,5343.23,0.0,2024-04-28
8825,TXN-2025-045275,2024CC,Colegiatura,4643.76,4020.53,2025-11-11
8826,TXN-2020-045276,2023CA,Inscripción,3723.07,2354.92,2020-01-07
8826,TXN-2021-045277,2023CB,Colegiatura,4668.44,0.0,2021-04-17
8826,TXN-2022-045278,2023CC,Colegiatura,5111.08,4654.49,2022-11-21
8826,TXN-2023-045279,2024CA,Colegiatura,5108.61,0.0,2023-10-10
8826,TXN-2024-045280,2024CB,Colegiatura,4290.68,0.0,2024-02-25
8826,TXN-2025-045281,2024CC,Colegiatura,5523.35,0.0,2025-02-15
8827,TXN-2020-045282,2023CA,Inscripción,3234.16,2363.15,2020-12-25
8827,TXN-2021-045283,2023CB,Colegiatura,5392.39,0.0,2021-08-23
8827,TXN-2022-045284,2023CC,Colegiatura,4809.5,2008.51,2022-03-06
8827,TXN-2023-045285,2024CA,Colegiatura,3846.63,0.0,2023-02-08
8827,TXN-2024-045286,2024CB,Colegiatura,5412.31,0.0,2024-02-01
8827,TXN-2025-045287,2024CC,Colegiatura,4648.61,0.0,2025-08-22
8828,TXN-2020-045288,2020CA,Inscripción,3809.81,0.0,2020-12-20
8828,TXN-2021-045289,2020CA,Colegiatura,3856.7,0.0,2021-12-23
8828,TXN-2022-045290,2020CA,Colegiatura,4986.6,0.0,2022-02-24
8828,TXN-2023-045291,2020CA,Colegiatura,6118.76,4986.2,2023-12-07
8828,TXN-2024-045292,2020CB,Reinscripción,2328.16,0.0,2024-12-22
8828,TXN-2025-045293,2020CC,Colegiatura,4354.29,658.75,2025-04-12
8829,TXN-2020-045294,2023CA,Inscripción,2658.35,0.0,2020-03-24
8829,TXN-2021-045295,2023CB,Colegiatura,5195.1,2870.85,2021-04-19
8829,TXN-2022-045296,2023CC,Reinscripción,2508.77,0.0,2022-03-28
8829,TXN-2023-045297,2024CA,Colegiatura,5284.78,0.0,2023-02-15
8829,TXN-2024-045298,2024CB,Colegiatura,,3585.97,2024-07-26
8829,TXN-2025-045299,2024CC,Reinscripción,3386.45,0.0,2025-01-05
8830,TXN-2020-045300,2024CA,Inscripción,4312.03,2222.29,2020-01-01
8830,TXN-2021-045301,2024CB,Reinscripción,2262.52,0.0,2021-04-14
8830,TXN-2022-045302,2024CC,Colegiatura,3973.27,2157.76,2022-05-04
8830,TXN-2023-045303,2025CA,Reinscripción,2096.52,0.0,2023-02-18
8831,TXN-2020-045304,2024CA,Inscripción,4333.99,0.0,2020-11-24
8831,TXN-2021-045305,2024CB,Colegiatura,3878.01,0.0,2021-03-16
8831,TXN-2022-045306,2024CC,Colegiatura,5162.74,0.0,2022-01-06
8831,TXN-2023-045307,2025CA,Reinscripción,2767.25,0.0,2023-07-02
8832,TXN-2020-045308,2025CA,Inscripción,4505.95,3674.8,2020-01-22
8832,TXN-2021-045309,2025CA,Reinscripción,2093.03,0.0,2021-12-16
8833,TXN-2020-045310,2023CA,Inscripción,NULL,1491.31,2020-05-18
8833,TXN-2021-045311,2023CB,Colegiatura,4609.2,0.0,2021-07-25
8833,TXN-2022-045312,2023CC,Colegiatura,NULL,0.0,2022-12-13
8833,TXN-2023-045313,2024CA,Colegiatura,4162.33,0.0,2023-05-29
8833,TXN-2024-045314,2024CB,Reinscripción,2374.29,1057.39,2024-08-26
8833,TXN-2025-045315,2024CC,Reinscripción,1599.04,0.0,2025-03-23
8834,TXN-2020-045316,2024CA,Inscripción,2705.44,1931.91,2020-03-25
8834,TXN-2021-045317,2024CB,Colegiatura,5395.56,0.0,2021-08-24
8834,TXN-2022-045318,2024CC,Colegiatura,5368.93,2167.38,2022-04-25
8834,TXN-2023-045319,2025CA,Reinscripción,2539.95,0.0,2023-01-24
8834,TXN-2024-045320,2025CA,Colegiatura,5744.38,0.0,2024-11-29
8835,TXN-2020-045321,2020CA,Inscripción,4086.31,0.0,2020-07-07
8835,TXN-2021-045322,2020CB,Colegiatura,5296.67,0.0,2021-05-30
8835,TXN-2022-045323,2020CC,Reinscripción,2569.99,0.0,2022-02-04
8835,TXN-2023-045324,2021CA,Colegiatura,4446.09,0.0,2023-01-06
8835,TXN-2024-045325,2021CB,Reinscripción,3146.42,1148.68,2024-07-15
8835,TXN-2025-045326,2021CC,Colegiatura,4420.34,0.0,2025-06-25
8836,TXN-2020-045327,2024CA,Inscripción,2855.34,0.0,2020-10-25
8836,TXN-2021-045328,2024CB,Colegiatura,5064.01,0.0,2021-11-28
8836,TXN-2022-045329,2024CC,Colegiatura,4378.22,0.0,2022-06-02
8836,TXN-2023-045330,2025CA,Colegiatura,6029.7,0.0,2023-07-30
8836,TXN-2024-045331,2025CA,Colegiatura,NULL,1706.59,2024-09-24
8837,TXN-2020-045332,2021CA,Inscripción,3616.48,0.0,2020-11-03
8837,TXN-2021-045333,2021CB,Colegiatura,5165.38,0.0,2021-01-10
8837,TXN-2022-045334,2021CC,Colegiatura,4892.09,2133.37,2022-06-20
8837,TXN-2023-045335,2022CA,Reinscripción,3179.36,640.78,2023-09-01
8837,TXN-2024-045336,2022CB,Reinscripción,2374.39,0.0,2024-09-03
8837,TXN-2025-045337,2022CC,Reinscripción,3086.04,0.0,2025-11-15
8838,TXN-2020-045338,2022CA,Inscripción,5011.76,0.0,2020-05-16
8838,TXN-2021-045339,2022CB,Reinscripción,3307.03,0.0,2021-10-10
8838,TXN-2022-045340,2022CC,Reinscripción,2345.6,1370.14,2022-04-27
8838,TXN-2023-045341,2023CA,Reinscripción,3262.24,0.0,2023-11-25
8838,TXN-2024-045342,2023CB,Reinscripción,3217.2,0.0,2024-06-21
8838,TXN-2025-045343,2023CC,Colegiatura,4643.76,3479.48,2025-06-07
8839,TXN-2020-045344,2022CA,Inscripción,2884.84,0.0,2020-04-15
8839,TXN-2021-045345,2022CB,Reinscripción,3397.19,3351.5,2021-09-14
8839,TXN-2022-045346,2022CC,Colegiatura,5734.03,0.0,2022-08-09
8839,TXN-2023-045347,2023CA,Colegiatura,4265.06,2789.85,2023-07-18
8839,TXN-2024-045348,2023CB,Colegiatura,4339.83,2160.11,2024-04-25
8839,TXN-2025-045349,2023CC,Colegiatura,4020.24,0.0,2025-05-06
8840,TXN-2020-045350,2020CA,Inscripción,3390.59,0.0,2020-03-14
8840,TXN-2021-045351,2020CB,Colegiatura,5493.21,0.0,2021-02-13
8840,TXN-2022-045352,2020CC,Colegiatura,5495.34,0.0,2022-05-09
8840,TXN-2023-045353,2021CA,Reinscripción,2012.04,0.0,2023-10-12
8840,TXN-2024-045354,2021CB,Colegiatura,4685.93,0.0,2024-04-22
8840,TXN-2025-045355,2021CC,Colegiatura,5807.15,0.0,2025-08-15
8841,TXN-2020-045356,2024CA,Inscripción,3733.52,0.0,2020-03-04
8841,TXN-2021-045357,2024CB,Colegiatura,5149.28,0.0,2021-05-17
8841,TXN-2022-045358,2024CC,Colegiatura,5762.46,0.0,2022-09-11
8842,TXN-2020-045359,2022CA,Inscripción,3736.92,0.0,2020-07-04
8842,TXN-2021-045360,2022CB,Colegiatura,5774.43,0.0,2021-04-07
8842,TXN-2022-045361,2022CC,Colegiatura,4156.54,0.0,2022-07-12
8842,TXN-2023-045362,2023CA,Colegiatura,5101.86,686.98,2023-11-09
8842,TXN-2024-045363,2023CB,Colegiatura,4130.56,2748.28,2024-12-24
8842,TXN-2025-045364,2023CC,Colegiatura,5058.89,0.0,2025-01-17
8843,TXN-2020-045365,2023CA,Inscripción,3274.37,1918.05,2020-06-24
8843,TXN-2021-045366,2023CB,Colegiatura,3900.08,0.0,2021-01-21
8843,TXN-2022-045367,2023CC,Reinscripción,1635.8,0.0,2022-12-04
8843,TXN-2023-045368,2024CA,Colegiatura,4379.17,1521.93,2023-03-01
8843,TXN-2024-045369,2024CB,Colegiatura,4219.84,2624.02,2024-09-12
8843,TXN-2025-045370,2024CC,Reinscripción,2746.44,0.0,2025-07-25
8844,TXN-2020-045371,2022CA,Inscripción,5241.29,0.0,2020-02-24
8844,TXN-2021-045372,2022CB,Reinscripción,2642.68,0.0,2021-05-27
8844,TXN-2022-045373,2022CC,Colegiatura,5840.11,0.0,2022-10-06
8844,TXN-2023-045374,2023CA,Colegiatura,4314.83,2252.23,2023-11-06
8844,TXN-2024-045375,2023CB,Reinscripción,3313.97,0.0,2024-12-07
8844,TXN-2025-045376,2023CC,Colegiatura,4170.23,3002.43,2025-08-06
8845,TXN-2020-045377,2024CA,Inscripción,3175.81,0.0,2020-04-15
8845,TXN-2021-045378,2024CB,Colegiatura,4198.2,3270.31,2021-02-09
8845,TXN-2022-045379,2024CC,Reinscripción,1794.57,0.0,2022-07-12
8846,TXN-2020-045380,2025CA,Inscripción,3208.2,0.0,2020-01-14
8846,TXN-2021-045381,2025CA,Colegiatura,5096.88,0.0,2021-08-29
8847,TXN-2020-045382,2022CA,Inscripción,4813.38,0.0,2020-08-14
8847,TXN-2021-045383,2022CB,Reinscripción,2429.5,0.0,2021-04-06
8847,TXN-2022-045384,2022CC,Reinscripción,3242.32,2564.6,2022-05-30
8847,TXN-2023-045385,2023CA,Colegiatura,5081.32,3435.25,2023-06-25
8847,TXN-2024-045386,2023CB,Colegiatura,5121.39,3878.54,2024-02-02
8847,TXN-2025-045387,2023CC,Colegiatura,5854.63,0.0,2025-08-14
8848,TXN-2020-045388,2020CA,Inscripción,3574.0,817.66,2020-04-10
8848,TXN-2021-045389,2020CB,Colegiatura,4555.19,0.0,2021-11-13
8848,TXN-2022-045390,2020CC,Colegiatura,4633.33,0.0,2022-07-09
8848,TXN-2023-045391,2021CA,Colegiatura,4635.93,0.0,2023-10-01
8848,TXN-2024-045392,2021CB,Colegiatura,5357.13,0.0,2024-03-21
8848,TXN-2025-045393,2021CC,Reinscripción,1545.89,0.0,2025-12-09
8849,TXN-2020-045394,2021CA,Inscripción,3857.23,0.0,2020-01-06
8849,TXN-2021-045395,2021CB,Colegiatura,4866.69,2160.11,2021-05-14
8849,TXN-2022-045396,2021CC,Reinscripción,3135.82,1663.15,2022-12-05
8849,TXN-2023-045397,2022CA,Colegiatura,4607.17,0.0,2023-09-10
8849,TXN-2024-045398,2022CB,Colegiatura,5975.76,3465.24,2024-06-09
8849,TXN-2025-045399,2022CC,Reinscripción,1658.5,0.0,2025-12-22
8850,TXN-2020-045400,2020CA,Inscripción,3569.62,0.0,2020-05-24
8850,TXN-2021-045401,2020CA,Reinscripción,2270.23,1205.65,2021-07-13
8850,TXN-2022-045402,2020CA,Colegiatura,5938.19,4002.79,2022-01-27
8850,TXN-2023-045403,2020CA,Colegiatura,6067.58,0.0,2023-02-16
8850,TXN-2024-045404,2020CB,Colegiatura,5019.06,0.0,2024-10-11
8850,TXN-2025-045405,2020CC,Colegiatura,4805.61,0.0,2025-12-07
8851,TXN-2020-045406,2020CA,Inscripción,3620.77,0.0,2020-02-13
8851,TXN-2021-045407,2020CA,Colegiatura,5215.05,0.0,2021-05-05
8851,TXN-2022-045408,2020CA,Colegiatura,6044.13,0.0,2022-12-27
8851,TXN-2023-045409,2020CA,Colegiatura,5058.47,0.0,2023-02-16
8851,TXN-2024-045410,2020CA,Colegiatura,5708.14,0.0,2024-11-25
8851,TXN-2025-045411,2020CA,Colegiatura,4826.37,4343.83,2025-06-02
8852,TXN-2020-045412,2023CA,Inscripción,4391.29,3341.43,2020-08-09
8852,TXN-2021-045413,2023CB,Colegiatura,5627.77,0.0,2021-06-26
8852,TXN-2022-045414,2023CC,Colegiatura,5534.96,0.0,2022-09-08
8852,TXN-2023-045415,2024CA,Colegiatura,5791.09,4682.34,2023-10-31
8852,TXN-2024-045416,2024CB,Colegiatura,4142.19,1126.67,2024-02-15
8852,TXN-2025-045417,2024CC,Colegiatura,5680.92,0.0,2025-03-23
8853,TXN-2020-045418,2022CA,Inscripción,4772.89,0.0,2020-04-15
8853,TXN-2021-045419,2022CB,Colegiatura,5674.1,4864.66,2021-09-05
8853,TXN-2022-045420,2022CC,Reinscripción,2588.19,0.0,2022-12-25
8853,TXN-2023-045421,2023CA,Colegiatura,5768.22,0.0,2023-09-12
8853,TXN-2024-045422,2023CB,Reinscripción,2713.26,763.06,2024-04-07
8853,TXN-2025-045423,2023CC,Colegiatura,6113.08,0.0,2025-09-30
8854,TXN-2020-045424,2025CA,Inscripción,3507.03,1425.46,2020-02-14
8855,TXN-2020-045425,2024CA,Inscripción,N/A,0.0,2020-03-30
8855,TXN-2021-045426,2024CB,Reinscripción,3153.66,0.0,2021-06-20
8855,TXN-2022-045427,2024CC,Colegiatura,6144.91,0.0,2022-09-15
8856,TXN-2020-045428,2025CA,Inscripción,2633.73,0.0,2020-06-10
8856,TXN-2021-045429,2025CA,Colegiatura,4214.85,0.0,2021-01-31
8857,TXN-2020-045430,2024CA,Inscripción,3940.8,0.0,2020-08-05
8857,TXN-2021-045431,2024CB,Colegiatura,5735.23,4699.97,2021-07-28
8857,TXN-2022-045432,2024CC,Reinscripción,3393.45,0.0,2022-01-28
8858,TXN-2020-045433,2020CA,Inscripción,5050.43,0.0,2020-06-16
8858,TXN-2021-045434,2020CA,Reinscripción,3309.21,2238.24,2021-07-25
8858,TXN-2022-045435,2020CA,Reinscripción,3302.79,0.0,2022-02-10
8858,TXN-2023-045436,2020CA,Colegiatura,6182.98,0.0,2023-01-13
8858,TXN-2024-045437,2020CB,Colegiatura,5025.37,0.0,2024-12-09
8858,TXN-2025-045438,2020CC,Colegiatura,5463.94,0.0,2025-02-14
8859,TXN-2020-045439,2021CA,Inscripción,4672.24,0.0,2020-07-10
8859,TXN-2021-045440,2021CB,Reinscripción,2861.79,0.0,2021-09-06
8859,TXN-2022-045441,2021CC,Colegiatura,5740.44,4990.99,2022-11-24
8859,TXN-2023-045442,2022CA,Colegiatura,5690.03,0.0,2023-09-04
8859,TXN-2024-045443,2022CB,Colegiatura,5309.75,0.0,2024-11-16
8859,TXN-2025-045444,2022CC,Colegiatura,3816.67,0.0,2025-08-02
8860,TXN-2020-045445,2020CA,Inscripción,4614.99,4023.48,2020-03-11
8860,TXN-2021-045446,2020CB,Colegiatura,0,4420.89,2021-07-29
8860,TXN-2022-045447,2020CC,Colegiatura,4149.93,0.0,2022-05-11
8860,TXN-2023-045448,2021CA,Reinscripción,1964.38,1832.61,2023-09-03
8860,TXN-2024-045449,2021CB,Colegiatura,4865.44,0.0,2024-02-14
8860,TXN-2025-045450,2021CC,Reinscripción,3056.99,0.0,2025-09-02
8861,TXN-2020-045451,2021CA,Inscripción,5035.05,0.0,2020-08-21
8861,TXN-2021-045452,2021CB,Colegiatura,5599.85,1543.4,2021-04-11
8861,TXN-2022-045453,2021CC,Reinscripción,3054.69,0.0,2022-08-31
8861,TXN-2023-045454,2022CA,Colegiatura,5499.34,0.0,2023-06-11
8861,TXN-2024-045455,2022CB,Colegiatura,4423.65,0.0,2024-03-15
8861,TXN-2025-045456,2022CC,Colegiatura,5874.76,0.0,2025-06-25
8862,TXN-2020-045457,2020CA,Inscripción,4582.44,0.0,2020-04-12
8862,TXN-2021-045458,2020CB,Reinscripción,2279.91,1031.97,2021-06-23
8862,TXN-2022-045459,2020CC,Colegiatura,4150.11,0.0,2022-05-29
8862,TXN-2023-045460,2021CA,Colegiatura,4897.44,0.0,2023-11-27
8862,TXN-2024-045461,2021CB,Colegiatura,5108.55,3032.1,2024-03-04
8862,TXN-2025-045462,2021CC,Colegiatura,4782.63,0.0,2025-04-20
8863,TXN-2020-045463,2023CA,Inscripción,4570.74,0.0,2020-05-28
8863,TXN-2021-045464,2023CB,Colegiatura,6092.55,0.0,2021-04-13
8863,TXN-2022-045465,2023CC,Reinscripción,2711.4,2477.83,2022-11-06
8863,TXN-2023-045466,2024CA,Colegiatura,4511.89,656.6,2023-12-15
8863,TXN-2024-045467,2024CB,Reinscripción,2263.56,0.0,2024-02-24
8863,TXN-2025-045468,2024CC,Colegiatura,4850.55,0.0,2025-12-23
8864,TXN-2020-045469,2022CA,Inscripción,3205.75,0.0,2020-12-23
8864,TXN-2021-045470,2022CB,Colegiatura,5332.97,0.0,2021-01-05
8864,TXN-2022-045471,2022CC,Colegiatura,4769.02,0.0,2022-10-31
8864,TXN-2023-045472,2023CA,Colegiatura,4299.29,0.0,2023-04-23
8864,TXN-2024-045473,2023CB,Colegiatura,4765.48,4651.21,2024-06-25
8864,TXN-2025-045474,2023CC,Colegiatura,5151.42,1065.8,2025-07-20
8865,TXN-2020-045475,2024CA,Inscripción,2664.68,2626.16,2020-05-01
8865,TXN-2021-045476,2024CB,Colegiatura,6186.78,0.0,2021-03-26
8865,TXN-2022-045477,2024CC,Colegiatura,5014.61,0.0,2022-09-27
8865,TXN-2023-045478,2025CA,Reinscripción,2213.67,0.0,2023-09-16
8866,TXN-2020-045479,2020CA,Inscripción,3727.25,3586.65,2020-08-24
8866,TXN-2021-045480,2020CB,Colegiatura,4667.06,0.0,2021-08-11
8866,TXN-2022-045481,2020CC,Colegiatura,4318.05,4273.24,2022-01-09
8866,TXN-2023-045482,2021CA,Colegiatura,6014.29,0.0,2023-12-19
8866,TXN-2024-045483,2021CB,Reinscripción,1850.76,935.74,2024-01-12
8866,TXN-2025-045484,2021CC,Colegiatura,4358.55,0.0,2025-10-20
8867,TXN-2020-045485,2023CA,Inscripción,5339.23,0.0,2020-01-21
8867,TXN-2021-045486,2023CB,Colegiatura,5670.1,0.0,2021-07-14
8867,TXN-2022-045487,2023CC,Colegiatura,5179.41,0.0,2022-10-22
8867,TXN-2023-045488,2024CA,Colegiatura,4342.37,0.0,2023-07-05
8867,TXN-2024-045489,2024CB,Reinscripción,2881.08,2325.01,2024-03-27
8867,TXN-2025-045490,2024CC,Colegiatura,4582.13,0.0,2025-06-28
8868,TXN-2020-045491,2024CA,Inscripción,3189.34,0.0,2020-02-18
8868,TXN-2021-045492,2024CB,Colegiatura,5868.97,0.0,2021-09-21
8868,TXN-2022-045493,2024CC,Colegiatura,4610.25,0.0,2022-10-29
8868,TXN-2023-045494,2025CA,Colegiatura,5605.26,0.0,2023-04-04
8869,TXN-2020-045495,2021CA,Inscripción,3816.08,0.0,2020-11-13
8869,TXN-2021-045496,2021CB,Reinscripción,1955.88,0.0,2021-06-05
8869,TXN-2022-045497,2021CC,Colegiatura,6059.11,0.0,2022-10-30
8869,TXN-2023-045498,2022CA,Reinscripción,2382.62,0.0,2023-08-05
8869,TXN-2024-045499,2022CB,Colegiatura,6010.79,0.0,2024-02-26
8869,TXN-2025-045500,2022CC,Colegiatura,4472.49,0.0,2025-01-13
8870,TXN-2020-045501,2025CA,Inscripción,3802.6,0.0,2020-03-30
8871,TXN-2020-045502,2021CA,Inscripción,2682.97,0.0,2020-08-30
8871,TXN-2021-045503,2021CB,Colegiatura,6053.72,2856.13,2021-01-02
8871,TXN-2022-045504,2021CC,Colegiatura,5903.07,0.0,2022-03-05
8871,TXN-2023-045505,2022CA,Colegiatura,5222.24,0.0,2023-01-10
8871,TXN-2024-045506,2022CB,Reinscripción,3319.95,0.0,2024-12-13
8871,TXN-2025-045507,2022CC,Reinscripción,1989.58,0.0,2025-05-27
8872,TXN-2020-045508,2024CA,Inscripción,3935.99,812.33,2020-10-13
8872,TXN-2021-045509,2024CB,Colegiatura,4562.79,0.0,2021-11-13
8872,TXN-2022-045510,2024CC,Colegiatura,5111.11,4765.23,2022-05-17
8872,TXN-2023-045511,2025CA,Colegiatura,5200.14,1697.91,2023-07-11
8873,TXN-2020-045512,2025CA,Inscripción,4578.39,0.0,2020-03-02
8874,TXN-2020-045513,2023CA,Inscripción,2636.96,0.0,2020-02-22
8874,TXN-2021-045514,2023CB,Colegiatura,4809.14,0.0,2021-04-25
8874,TXN-2022-045515,2023CC,Reinscripción,3471.65,2273.46,2022-05-24
8874,TXN-2023-045516,2024CA,Colegiatura,5881.07,1994.42,2023-01-24
8874,TXN-2024-045517,2024CB,Colegiatura,5523.4,0.0,2024-05-24
8874,TXN-2025-045518,2024CC,Colegiatura,5716.04,0.0,2025-10-20
8875,TXN-2020-045519,2024CA,Inscripción,4085.62,0.0,2020-03-17
8875,TXN-2021-045520,2024CB,Colegiatura,5415.24,0.0,2021-11-13
8875,TXN-2022-045521,2024CC,Reinscripción,3361.44,0.0,2022-01-27
8875,TXN-2023-045522,2025CA,Colegiatura,4198.52,0.0,2023-11-12
8876,TXN-2020-045523,2023CA,Inscripción,5347.43,0.0,2020-08-21
8876,TXN-2021-045524,2023CB,Colegiatura,5364.7,0.0,2021-07-12
8876,TXN-2022-045525,2023CC,Colegiatura,4632.53,0.0,2022-07-12
8876,TXN-2023-045526,2024CA,Colegiatura,5425.13,0.0,2023-07-29
8876,TXN-2024-045527,2024CB,Colegiatura,4606.9,0.0,2024-01-17
8876,TXN-2025-045528,2024CC,Reinscripción,2004.42,0.0,2025-09-15
8877,TXN-2020-045529,2023CA,Inscripción,3514.57,2717.07,2020-04-20
8877,TXN-2021-045530,2023CB,Colegiatura,5960.83,2564.97,2021-11-29
8877,TXN-2022-045531,2023CC,Reinscripción,1970.23,1084.92,2022-10-04
8877,TXN-2023-045532,2024CA,Colegiatura,6111.32,0.0,2023-05-23
8877,TXN-2024-045533,2024CB,Colegiatura,5755.94,0.0,2024-11-03
